,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
1697,Donald Trump,All polls,10/26/2018,5/1/2018,5/2/2018,YouGov,B,1000.0,a,0.1875073,0.0,41.0,49.0,41.98506,51.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/veglekwuqb/tabs_Trump_Tweets_20180501.pdf,52403,82744,5/14/2018,09:39:46 26 Oct 2018,736816.0
1698,Donald Trump,All polls,10/26/2018,5/1/2018,5/3/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.135897,0.0,51.0,49.0,45.67122,49.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52345,82632,5/4/2018,09:39:46 26 Oct 2018,736817.0
1699,Donald Trump,All polls,10/26/2018,4/30/2018,5/4/2018,Ipsos,B+,1431.0,a,0.1471105,0.0,46.6,50.6,47.058,49.331579999999995,,T,http://polling.reuters.com/#poll/CP3_2/,52364,82687,5/10/2018,09:39:46 26 Oct 2018,736818.0
1700,Donald Trump,All polls,10/26/2018,5/2/2018,5/3/2018,YouGov,B,1000.0,a,0.1846901,0.0,42.0,48.0,42.98506,50.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/aspvhxkjb8/tabs_Trump_Tweets_20180502.pdf,52404,82745,5/14/2018,09:39:46 26 Oct 2018,736817.0
1701,Donald Trump,All polls,10/26/2018,4/30/2018,5/6/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,42.0,52.0,43.03185,50.22463,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52350,82646,5/7/2018,09:39:46 26 Oct 2018,736820.0
1702,Donald Trump,All polls,10/26/2018,5/1/2018,5/5/2018,Ipsos,B+,1365.0,a,0.14171620000000001,0.0,46.1,51.0,46.558,49.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,52363,82686,5/10/2018,09:39:46 26 Oct 2018,736819.0
1703,Donald Trump,All polls,10/26/2018,5/2/2018,5/6/2018,Ipsos,B+,1394.0,a,0.1460844,0.0,43.9,53.7,44.35801,52.43159,,T,http://polling.reuters.com/#poll/CP3_2/,52362,82685,5/10/2018,09:39:46 26 Oct 2018,736820.0
1704,Donald Trump,All polls,10/26/2018,5/3/2018,5/5/2018,CBS News,A-,1101.0,a,1.840591,0.0,40.0,55.0,41.27867,54.30347,,,https://www.cbsnews.com/news/trumps-job-approval-ticks-up-cbs-news-poll/,52354,82651,5/8/2018,09:39:46 26 Oct 2018,736819.0
1705,Donald Trump,All polls,10/26/2018,5/3/2018,5/4/2018,YouGov,B,1000.0,a,0.18255120000000002,0.0,40.0,50.0,40.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gpamzjouhz/tabs_Trump_Tweets_20180503.pdf,52405,82746,5/14/2018,09:39:46 26 Oct 2018,736818.0
1706,Donald Trump,All polls,10/26/2018,5/2/2018,5/5/2018,CNN/SSRS,A-,1015.0,a,1.644825,0.0,41.0,53.0,41.84162,52.17303,,,http://cdn.cnn.com/cnn/2018/images/05/07/rel5b.-.trump.pdf,52351,82647,5/7/2018,09:39:46 26 Oct 2018,736819.0
1707,Donald Trump,All polls,10/26/2018,5/2/2018,5/6/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0817932,0.0,49.0,49.0,43.67122,49.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52349,82645,5/7/2018,09:39:46 26 Oct 2018,736820.0
1708,Donald Trump,All polls,10/26/2018,5/4/2018,5/6/2018,YouGov,B,1000.0,a,0.18045329999999998,0.0,41.0,50.0,41.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ijvyhct3kq/tabs_Trump_Tweets_20180504.pdf,52406,82747,5/14/2018,09:39:46 26 Oct 2018,736820.0
1709,Donald Trump,All polls,10/26/2018,5/3/2018,5/7/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2444419,0.0,47.0,51.0,41.67122,51.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52353,82650,5/8/2018,09:39:46 26 Oct 2018,736821.0
1710,Donald Trump,All polls,10/26/2018,5/3/2018,5/7/2018,Morning Consult,B-,1992.0,rv,0.6730039000000001,0.0,42.0,53.0,38.96395,55.15501999999999,,,https://morningconsult.com/wp-content/uploads/2018/05/180507_crosstabs_POLITICOv1xx-2.pdf,52359,82666,5/9/2018,09:39:46 26 Oct 2018,736821.0
1711,Donald Trump,All polls,10/26/2018,5/3/2018,5/7/2018,Ipsos,B+,1387.0,a,0.14662360000000002,0.0,44.1,53.9,44.558,52.63159,,T,http://polling.reuters.com/#poll/CP3_2/,52361,82684,5/10/2018,09:39:46 26 Oct 2018,736821.0
1712,Donald Trump,All polls,10/26/2018,5/4/2018,5/8/2018,Ipsos,B+,1367.0,a,0.1454836,0.0,43.8,54.1,44.258,52.83158,,T,http://polling.reuters.com/#poll/CP3_2/,52393,82728,5/12/2018,09:39:46 26 Oct 2018,736822.0
1713,Donald Trump,All polls,10/26/2018,4/25/2018,5/17/2018,Pew Research Center,B-,1800.0,a,1.315867,0.0,36.0,56.0,37.92552,53.12689,,,http://www.pewresearch.org/2018/10/09/rbs-and-rdd-polls-yield-broadly-similar-pictures-of-the-publics-mood/,56101,89984,10/9/2018,09:39:46 26 Oct 2018,736831.0
1714,Donald Trump,All polls,10/26/2018,5/3/2018,5/9/2018,SurveyMonkey,D-,9842.0,a,0.19679939999999999,0.0,44.0,54.0,41.68448,52.73281,,,https://drive.google.com/file/d/1MChMSrKHJvlfWsB_RwDLpSpdZdo48imO/view,52367,82691,5/10/2018,09:39:46 26 Oct 2018,736823.0
1715,Donald Trump,All polls,10/26/2018,5/5/2018,5/9/2018,Ipsos,B+,1431.0,a,0.1529814,0.0,43.6,54.3,44.058,53.03159,,T,http://polling.reuters.com/#poll/CP3_2/,52392,82727,5/12/2018,09:39:46 26 Oct 2018,736823.0
1716,Donald Trump,All polls,10/26/2018,5/6/2018,5/8/2018,YouGov,B,1250.0,a,0.221241,0.0,41.5,48.5,42.48506,50.96565,*,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m8srb053i1/tabs_Trump_Tweets_20180506.pdf,52360,82749,5/14/2018,09:39:46 26 Oct 2018,736822.0
1717,Donald Trump,All polls,10/26/2018,5/6/2018,5/8/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1361701,0.0,47.0,51.0,41.67122,51.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52358,82665,5/9/2018,09:39:46 26 Oct 2018,736822.0
1718,Donald Trump,All polls,10/26/2018,5/6/2018,5/7/2018,YouGov,B,1000.0,a,0.17699279999999998,0.0,38.0,52.0,38.98506,54.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lsftv8cddz/tabs_Trump_Tweets_20180505.pdf,52407,82748,5/14/2018,09:39:46 26 Oct 2018,736821.0
1719,Donald Trump,All polls,10/26/2018,5/7/2018,5/8/2018,YouGov,B,1000.0,a,0.1772803,0.0,39.0,51.0,39.98506,53.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t2g31n4io8/tabs_Trump_Tweets_20180507.pdf,52408,82750,5/14/2018,09:39:46 26 Oct 2018,736822.0
1720,Donald Trump,All polls,10/26/2018,5/6/2018,5/10/2018,Ipsos,B+,1529.0,a,0.16389160000000003,0.0,43.5,53.9,43.958,52.63159,,T,http://polling.reuters.com/#poll/CP3_2/,52391,82726,5/12/2018,09:39:46 26 Oct 2018,736824.0
1721,Donald Trump,All polls,10/26/2018,5/7/2018,5/9/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1369402,0.0,48.0,50.0,42.67122,50.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52365,82688,5/10/2018,09:39:46 26 Oct 2018,736823.0
1722,Donald Trump,All polls,10/26/2018,5/8/2018,5/10/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13745860000000001,0.0,49.0,49.0,43.67122,49.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52387,82718,5/11/2018,09:39:46 26 Oct 2018,736824.0
1723,Donald Trump,All polls,10/26/2018,5/8/2018,5/10/2018,YouGov,B,1000.0,a,0.1785004,0.0,40.0,50.0,40.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1m4n01cr0a/tabs_Trump_Tweets_20180508.pdf,52409,82751,5/14/2018,09:39:46 26 Oct 2018,736824.0
1724,Donald Trump,All polls,10/26/2018,5/7/2018,5/11/2018,Ipsos,B+,1535.0,a,0.1647774,0.0,43.3,53.8,43.758,52.53159,,T,http://polling.reuters.com/#poll/CP3_2/,52418,82766,5/15/2018,09:39:46 26 Oct 2018,736825.0
1725,Donald Trump,All polls,10/26/2018,5/7/2018,5/13/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,43.0,52.0,44.03185,50.22463,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52396,82737,5/14/2018,09:39:46 26 Oct 2018,736827.0
1726,Donald Trump,All polls,10/26/2018,5/9/2018,5/10/2018,YouGov,B,1000.0,a,0.18072829999999998,0.0,40.0,50.0,40.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vll80fr8d8/tabs_Trump_Tweets_20180509.pdf,52410,82752,5/14/2018,09:39:46 26 Oct 2018,736824.0
1727,Donald Trump,All polls,10/26/2018,5/8/2018,5/12/2018,Ipsos,B+,1480.0,a,0.1589092,0.0,43.1,54.1,43.558,52.83158,,T,http://polling.reuters.com/#poll/CP3_2/,52417,82765,5/15/2018,09:39:46 26 Oct 2018,736826.0
1728,Donald Trump,All polls,10/26/2018,5/3/2018,5/16/2018,icitizen,,1689.0,a,1.040114,0.0,46.0,53.0,47.74628,47.04888,,,https://projects.fivethirtyeight.com/polls/20180503_icitizen_national.pdf,52463,82869,5/26/2018,09:39:46 26 Oct 2018,736830.0
1729,Donald Trump,All polls,10/26/2018,5/10/2018,5/12/2018,YouGov,B,1000.0,a,0.18287679999999998,0.0,42.0,50.0,42.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y4ucqkin4k/tabs_Trump_Tweets_20180510.pdf,52411,82753,5/14/2018,09:39:46 26 Oct 2018,736826.0
1730,Donald Trump,All polls,10/26/2018,5/9/2018,5/13/2018,Ipsos,B+,1521.0,a,0.1633056,0.0,43.5,53.8,43.958,52.53159,,T,http://polling.reuters.com/#poll/CP3_2/,52416,82764,5/15/2018,09:39:46 26 Oct 2018,736827.0
1731,Donald Trump,All polls,10/26/2018,5/9/2018,5/13/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.082865,0.0,47.0,52.0,41.67122,52.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52394,82735,5/14/2018,09:39:46 26 Oct 2018,736827.0
1732,Donald Trump,All polls,10/26/2018,5/10/2018,5/12/2018,Zogby Interactive/JZ Analytics,C,881.0,lv,0.8770655999999999,0.0,46.0,51.0,43.81408,52.1689,,,,52395,82736,5/14/2018,09:39:46 26 Oct 2018,736826.0
1733,Donald Trump,All polls,10/26/2018,5/10/2018,5/14/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.24761750000000002,0.0,47.0,52.0,41.67122,52.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52414,82758,5/15/2018,09:39:46 26 Oct 2018,736828.0
1734,Donald Trump,All polls,10/26/2018,5/11/2018,5/12/2018,YouGov,B,1000.0,a,0.1827493,0.0,38.0,48.0,38.98506,50.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5l0k6g6b5n/tabs_Trump_Tweets_20180511.pdf,52412,82754,5/14/2018,09:39:46 26 Oct 2018,736826.0
1735,Donald Trump,All polls,10/26/2018,5/10/2018,5/14/2018,Morning Consult,B-,1993.0,rv,0.6071258,0.0,43.0,52.0,39.96395,54.15501999999999,,,https://morningconsult.com/wp-content/uploads/2018/05/180520_crosstabs_POLITICO_v1_DK.pdf,52420,82768,5/16/2018,09:39:46 26 Oct 2018,736828.0
1736,Donald Trump,All polls,10/26/2018,5/10/2018,5/14/2018,Ipsos,B+,1541.0,a,0.165472,0.0,44.5,53.2,44.958,51.93159,,T,http://polling.reuters.com/#poll/CP3_2/,52415,82763,5/15/2018,09:39:46 26 Oct 2018,736828.0
1737,Donald Trump,All polls,10/26/2018,5/12/2018,5/14/2018,YouGov,B,1000.0,a,0.18277939999999998,0.0,40.0,52.0,40.98506,54.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2bz471u7g1/tabs_Trump_Tweets_20180512.pdf,52413,82755,5/14/2018,09:39:46 26 Oct 2018,736828.0
1738,Donald Trump,All polls,10/26/2018,5/10/2018,5/16/2018,SurveyMonkey,D-,20556.0,a,0.3205005,0.0,45.0,52.0,42.68448,50.73281,,,https://drive.google.com/file/d/1Te1zAt-B8-LOizXW6wJ5K5cfVYkcQS6a/view,52426,82786,5/17/2018,09:39:46 26 Oct 2018,736830.0
1739,Donald Trump,All polls,10/26/2018,5/11/2018,5/15/2018,Ipsos,B+,1491.0,a,0.1600801,0.0,44.7,53.9,45.158,52.63159,,T,http://polling.reuters.com/#poll/CP3_2/,52431,82795,5/18/2018,09:39:46 26 Oct 2018,736829.0
1740,Donald Trump,All polls,10/26/2018,5/13/2018,5/15/2018,YouGov,B,1474.0,a,0.270881,0.0,39.0,50.0,39.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k7xf72pn0o/econTabReport.pdf,52422,82772,5/16/2018,09:39:46 26 Oct 2018,736829.0
1741,Donald Trump,All polls,10/26/2018,5/12/2018,5/16/2018,Ipsos,B+,1436.0,a,0.1540275,0.0,44.7,53.7,45.158,52.43159,,T,http://polling.reuters.com/#poll/CP3_2/,52430,82794,5/18/2018,09:39:46 26 Oct 2018,736830.0
1742,Donald Trump,All polls,10/26/2018,5/11/2018,5/16/2018,Global Strategy Group/GBA Strategies,,1219.0,rv,1.149633,0.0,41.0,55.0,41.728229999999996,53.01705,,,https://navigatorresearch.org/wp-content/uploads/2018/05/Navigator-May-Tracker-Topline-F5.22.18.pdf,52568,83063,6/18/2018,09:39:46 26 Oct 2018,736830.0
1743,Donald Trump,All polls,10/26/2018,5/13/2018,5/15/2018,Rasmussen Reports/Pulse Opinion Research,C+,1000.0,lv,0.0919648,0.0,48.0,50.0,42.67122,50.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52419,82767,5/16/2018,09:39:46 26 Oct 2018,736829.0
1744,Donald Trump,All polls,10/26/2018,5/13/2018,5/17/2018,Ipsos,B+,1556.0,a,0.1665813,0.0,43.7,54.0,44.158,52.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,52429,82793,5/18/2018,09:39:46 26 Oct 2018,736831.0
1745,Donald Trump,All polls,10/26/2018,5/14/2018,5/16/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1382246,0.0,49.0,50.0,43.67122,50.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52425,82785,5/17/2018,09:39:46 26 Oct 2018,736830.0
1746,Donald Trump,All polls,10/26/2018,5/14/2018,5/15/2018,YouGov,B,1000.0,a,0.1862656,0.0,40.0,51.0,40.98506,53.46565,*,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n32d0ia99w/tabs_Trump_Tweets_20180513.pdf,52421,82770,5/16/2018,09:39:46 26 Oct 2018,736829.0
1747,Donald Trump,All polls,10/26/2018,5/15/2018,5/16/2018,YouGov,B,1000.0,a,0.1883865,0.0,39.0,53.0,39.98506,55.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rr36k24hsx/tabs_Trump_Tweets_20180515.pdf,52427,82788,5/18/2018,09:39:46 26 Oct 2018,736830.0
1748,Donald Trump,All polls,10/26/2018,5/15/2018,5/17/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1382338,0.0,50.0,49.0,44.67122,49.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52428,82789,5/18/2018,09:39:46 26 Oct 2018,736831.0
1749,Donald Trump,All polls,10/26/2018,5/14/2018,5/18/2018,Ipsos,B+,1488.0,a,0.1589019,0.0,44.3,53.4,44.758,52.13159,,T,http://polling.reuters.com/#poll/CP3_2/,52441,82826,5/22/2018,09:39:46 26 Oct 2018,736832.0
1750,Donald Trump,All polls,10/26/2018,5/14/2018,5/20/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,42.0,54.0,43.03185,52.22463,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52435,82808,5/21/2018,09:39:46 26 Oct 2018,736834.0
1751,Donald Trump,All polls,10/26/2018,5/16/2018,5/18/2018,YouGov,B,1000.0,a,0.1907781,0.0,41.0,50.0,41.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gqxz61brnd/tabs_Trump_Tweets_20180516.pdf,52434,82804,5/21/2018,09:39:46 26 Oct 2018,736832.0
1752,Donald Trump,All polls,10/26/2018,5/15/2018,5/19/2018,Ipsos,B+,1358.0,a,0.1444,0.0,43.5,54.0,43.958,52.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,52440,82825,5/22/2018,09:39:46 26 Oct 2018,736833.0
1753,Donald Trump,All polls,10/26/2018,5/17/2018,5/19/2018,Morning Consult,B-,1990.0,rv,0.5136006,0.0,44.0,51.0,40.96395,53.15501999999999,,,https://www.politico.com/f/?id=00000163-8a20-d9c0-a1f3-feb194ce0001,52442,82827,5/23/2018,09:39:46 26 Oct 2018,736833.0
1754,Donald Trump,All polls,10/26/2018,5/16/2018,5/20/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0827095,0.0,47.0,51.0,41.67122,51.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52433,82803,5/21/2018,09:39:46 26 Oct 2018,736834.0
1755,Donald Trump,All polls,10/26/2018,5/14/2018,5/21/2018,SurveyMonkey,D-,6518.0,a,0.0987678,0.0,45.0,53.0,42.68448,51.73281,,,http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsSurveyMonkey%20PollToplines_Methodology5.29.pdf,52470,82876,5/29/2018,09:39:46 26 Oct 2018,736835.0
1756,Donald Trump,All polls,10/26/2018,5/16/2018,5/20/2018,Ipsos,B+,1354.0,a,0.14308900000000002,0.0,42.7,54.4,43.158,53.13159,,T,http://polling.reuters.com/#poll/CP3_2/,52439,82824,5/22/2018,09:39:46 26 Oct 2018,736834.0
1757,Donald Trump,All polls,10/26/2018,5/17/2018,5/20/2018,American Research Group,C+,1100.0,a,1.148289,0.0,37.0,58.0,39.0898,55.37186,,,http://americanresearchgroup.com/economy/,52432,82802,5/21/2018,09:39:46 26 Oct 2018,736834.0
1758,Donald Trump,All polls,10/26/2018,5/16/2018,5/21/2018,McLaughlin & Associates,C-,1000.0,lv,0.833061,0.0,49.0,49.0,44.9564,50.8624,,,http://mclaughlinonline.com/2018/05/22/may-2018-national-survey-results-president-trumps-job-rating-is-now-4949/,52446,82835,5/23/2018,09:39:46 26 Oct 2018,736835.0
1759,Donald Trump,All polls,10/26/2018,5/17/2018,5/21/2018,Ipsos,B+,1250.0,a,0.13102650000000002,0.0,43.5,54.0,43.958,52.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,52438,82823,5/22/2018,09:39:46 26 Oct 2018,736835.0
1760,Donald Trump,All polls,10/26/2018,5/17/2018,5/21/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2462426,0.0,50.0,49.0,44.67122,49.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52436,82809,5/22/2018,09:39:46 26 Oct 2018,736835.0
1761,Donald Trump,All polls,10/26/2018,5/18/2018,5/22/2018,Morning Consult,B-,1993.0,rv,0.4983808,0.0,43.0,53.0,39.96395,55.15501999999999,,,https://www.politico.com/f/?id=00000163-8a22-d9c0-a1f3-feb320370001,52443,82828,5/23/2018,09:39:46 26 Oct 2018,736836.0
1762,Donald Trump,All polls,10/26/2018,5/17/2018,5/23/2018,SurveyMonkey,D-,13793.0,a,0.20588720000000002,0.0,45.0,53.0,42.68448,51.73281,,,https://drive.google.com/file/d/1UDIMZ-7EPsFJ-wU7zePTrIRCRa0zI0u5/view,52455,82850,5/24/2018,09:39:46 26 Oct 2018,736837.0
1763,Donald Trump,All polls,10/26/2018,5/18/2018,5/22/2018,Ipsos,B+,1298.0,a,0.1346249,0.0,45.6,52.0,46.058,50.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,52461,82861,5/26/2018,09:39:46 26 Oct 2018,736836.0
1764,Donald Trump,All polls,10/26/2018,5/19/2018,5/23/2018,Ipsos,B+,1391.0,a,0.1424595,0.0,46.4,51.3,46.85801,50.03159,,T,http://polling.reuters.com/#poll/CP3_2/,52460,82857,5/26/2018,09:39:46 26 Oct 2018,736837.0
1765,Donald Trump,All polls,10/26/2018,5/20/2018,5/22/2018,YouGov,B,1500.0,a,0.2877181,0.0,38.0,50.0,38.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qkyd98nzy9/econTabReport.pdf,52444,82829,5/23/2018,09:39:46 26 Oct 2018,736836.0
1766,Donald Trump,All polls,10/26/2018,5/20/2018,5/22/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1361701,0.0,48.0,51.0,42.67122,51.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52445,82834,5/23/2018,09:39:46 26 Oct 2018,736836.0
1767,Donald Trump,All polls,10/26/2018,5/21/2018,5/22/2018,Harris Interactive,C+,1347.0,rv,1.137794,0.0,45.0,55.0,41.2764,54.36305,,,http://harvardharrispoll.com/wp-content/uploads/2018/05/Final_HHP_May2018_RegisteredVoters_Topline_Memo-Rev1.pdf,52456,82852,5/24/2018,09:39:46 26 Oct 2018,736836.0
1768,Donald Trump,All polls,10/26/2018,5/21/2018,5/23/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1364356,0.0,49.0,50.0,43.67122,50.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52454,82849,5/24/2018,09:39:46 26 Oct 2018,736837.0
1769,Donald Trump,All polls,10/26/2018,5/20/2018,5/24/2018,Ipsos,B+,1453.0,a,0.1468372,0.0,44.8,53.0,45.258,51.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,52459,82856,5/26/2018,09:39:46 26 Oct 2018,736838.0
1770,Donald Trump,All polls,10/26/2018,5/14/2018,5/30/2018,YouGov,B,3135.0,rv,0.5969403,0.0,44.0,53.0,44.98506,55.46565,,,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/Toplines%20GW%20Politics%20Poll%20Wave%201.pdf,52551,83032,6/14/2018,09:39:46 26 Oct 2018,736844.0
1771,Donald Trump,All polls,10/26/2018,5/22/2018,5/24/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1364435,0.0,49.0,50.0,43.67122,50.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52457,82854,5/25/2018,09:39:46 26 Oct 2018,736838.0
1772,Donald Trump,All polls,10/26/2018,5/21/2018,5/25/2018,Ipsos,B+,1727.0,a,0.1721384,0.0,44.0,52.5,44.458,51.231590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,52477,82885,5/31/2018,09:39:46 26 Oct 2018,736839.0
1773,Donald Trump,All polls,10/26/2018,5/22/2018,5/23/2018,YouGov,B,1000.0,a,0.1930595,0.0,41.0,49.0,41.98506,51.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hk842u58k3/tabs_Trump_Tweets_20180522.pdf,52458,82855,5/25/2018,09:39:46 26 Oct 2018,736837.0
1774,Donald Trump,All polls,10/26/2018,5/17/2018,5/30/2018,icitizen,,835.0,a,0.7612551,0.0,39.0,61.0,40.74628,55.048880000000004,,,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/20180517_icitizen_national.pdf,52489,82920,6/4/2018,09:39:46 26 Oct 2018,736844.0
1775,Donald Trump,All polls,10/26/2018,5/22/2018,5/26/2018,Ipsos,B+,1911.0,a,0.1880067,0.0,42.4,54.1,42.85801,52.83158,,T,http://polling.reuters.com/#poll/CP3_2/,52476,82884,5/31/2018,09:39:46 26 Oct 2018,736840.0
1776,Donald Trump,All polls,10/26/2018,5/21/2018,5/27/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,40.0,55.0,41.03185,53.224630000000005,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52465,82871,5/28/2018,09:39:46 26 Oct 2018,736841.0
1777,Donald Trump,All polls,10/26/2018,5/23/2018,5/27/2018,Ipsos,B+,1923.0,a,0.18702349999999998,0.0,40.5,55.0,40.958,53.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,52475,82883,5/31/2018,09:39:46 26 Oct 2018,736841.0
1778,Donald Trump,All polls,10/26/2018,5/23/2018,5/26/2018,SurveyMonkey,D-,2499.0,a,0.0395306,0.0,45.0,53.0,42.68448,51.73281,,,https://drive.google.com/file/d/1UKVCX2HykcKl2riVpNDUdP-8MOKAYDoZ/view,52502,82933,6/5/2018,09:39:46 26 Oct 2018,736840.0
1779,Donald Trump,All polls,10/26/2018,5/23/2018,5/27/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0816432,0.0,49.0,50.0,43.67122,50.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52464,82870,5/28/2018,09:39:46 26 Oct 2018,736841.0
1780,Donald Trump,All polls,10/26/2018,5/24/2018,5/28/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.24347110000000002,0.0,48.0,51.0,42.67122,51.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,52466,82872,5/29/2018,09:39:46 26 Oct 2018,736842.0
1781,Donald Trump,All polls,10/26/2018,5/23/2018,5/28/2018,YouGov,B,1000.0,a,0.19757429999999998,0.0,39.0,53.0,39.98506,55.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/urkv6oonz2/tabs_Trump_Tweets_20180523.pdf,52467,82873,5/29/2018,09:39:46 26 Oct 2018,736842.0
1782,Donald Trump,All polls,10/26/2018,5/24/2018,5/27/2018,YouGov,B,1000.0,a,0.19757429999999998,0.0,41.0,50.0,41.98506,52.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xp6izyeamt/tabs_Trump_Tweets_20180524.pdf,52468,82874,5/29/2018,09:39:46 26 Oct 2018,736841.0
1783,Donald Trump,All polls,10/26/2018,5/24/2018,5/28/2018,Ipsos,B+,1898.0,a,0.18278450000000002,0.0,38.6,56.2,39.058,54.93159,,T,http://polling.reuters.com/#poll/CP3_2/,52474,82882,5/31/2018,09:39:46 26 Oct 2018,736842.0
